ID,Identifier,Title,Type,Creator,Creation_Date,Image_URL,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
AK-MAK-1463-B,http://hdl.handle.net/10934/RM0001.COLLECT.227424,Gordelhaak van verguld brons,gordelhaak,,-200,https://lh6.ggpht.com/8YgUYbZ8DT_AWhU7q3OTgfwDzrjPJUSN0q18xnKVyZG-977Ze7LbGmzWTUpBpNH_T40L-cZQ-bmTdMsl9Y4BixNvUXI=s0,,,,
AK-MAK-1464-A,http://hdl.handle.net/10934/RM0001.collect.275977,Kamerschermen Vroege lente,kamerscherm,Unkoku,1630,https://lh6.ggpht.com/nevSx_HZApZGUOdILOJpB7Gvk87Hqk41w_66GeK_e4xnfzM0eOMJDahFDsdHLu86o9is06vH833wiUQI4FzMiCJ-zmw=s0,,,,
AK-MAK-1464-B,http://hdl.handle.net/10934/RM0001.collect.275993,Winter,kamerscherm,Unkoku,1630,https://lh6.ggpht.com/97Lun1EPmKvmpix9tTGyhaceMT8hGaOR3Mpuqsj5O8b6TjsRbcoMZ6cC1P3P7sFtBN_BxQXejwvgCl45PwIR8HDd9cs=s0,,,,
AK-MAK-1465,http://hdl.handle.net/10934/RM0001.COLLECT.282106,"Sierbeslag voor een riem, de bovenzijde versierd met twee phoenixen in reliÃ«f",beslag,,907,https://lh3.googleusercontent.com/LWIQdH3ELZUR-qW1aBrarbnMX_pbDED63EgER1p01xldmKnMf_kE1ipOVYCj5TN7SrwWag0GNH4Mwa6YVw75Z1UHqg=s0,,,,
AK-MAK-1466,http://hdl.handle.net/10934/RM0001.COLLECT.299983,Netsuke,netsuke,,1700,https://lh5.ggpht.com/XV6NhMQPbSl3IUIr0HewXCIF3pa0Tn_6zBhZf-iIPo8hp8_95Cl5L6hzAcCLUZ2dKW5dByjLwI-H_TlTZ-wqf81xnK8=s0,,,,
AK-MAK-1467,http://hdl.handle.net/10934/RM0001.COLLECT.316700,Leeuw,beeldhouwwerk,,1300,https://lh3.googleusercontent.com/JiGxMbszsJ7UkEQoo4cdyq6InJiTAEgyCVM27qygDLrr4g5n27wBYq1oFSbF8pjG2_6BIOZzNS61qF198nZEg_6O4_M=s0,,,,
AK-MAK-1468-1,http://hdl.handle.net/10934/RM0001.COLLECT.679122,Dekselpot met bloemranken,pot,anonymous,1700,https://lh3.googleusercontent.com/pGEWeAbwzjm5mVkWVFM7Jk-Ljd3ALsj_eDUtuT5q-zFctKE3AtcGcqDyqdWq9QxthvgpXmMezyIcq2LifNLYAgq__g=s0,,,,
AK-MAK-1468-2,http://hdl.handle.net/10934/RM0001.COLLECT.679123,Deksel van dekselpot met bloemranken,deksel,anonymous,1700,https://lh3.googleusercontent.com/LmvdFe0wTIcdfMMF8XtH9vk1p2GNIXVcRzR8AZ2k6OZi_rdJWGO9KTkrr_ZV1TfJFtcbgrVaylZp2GEsirBBruQetA=s0,,,,
AK-MAK-1468,http://hdl.handle.net/10934/RM0001.COLLECT.316710,Dekselpot met bloemranken,dekselpot,anonymous,1700,https://lh3.googleusercontent.com/kRw-EVnoXDbDEBjXkLRPw6uZPqt02GIcRQmQxl-872R89GEahrt8P1V_pEiaW13Q8ahbtxvyFCqfcmKDlHAloQG1JTw=s0,,,,
AK-MAK-1469,http://hdl.handle.net/10934/RM0001.COLLECT.336457,Schotel met ingegrift 'shou' symbool,schotel,anonymous,1368,https://lh3.googleusercontent.com/nNajzbNlPpjinnfw_3BvVZeojpI9tzDy10oHZ82ME3qrT2Ku5cYVi6X5mjTteJBypYcda_Pu2e9-CezRQqT0jESvQfsx=s0,,,,
AK-MAK-147,http://hdl.handle.net/10934/RM0001.COLLECT.1558,Doos,doos,anonymous,1700,https://lh3.googleusercontent.com/k5gwLC7LsXrHmnjM8qTN0p0crbb3wBz5kX9WZLCzKHOTimd9UKkY1ZMIaNJI-wg5_cSmZto-A4IqBG3l_-9D-UwFwiXM=s0,,,,
AK-MAK-1470,http://hdl.handle.net/10934/RM0001.COLLECT.336458,Conische kom met een ingegrifte bloemranken,kom,anonymous,1127,https://lh6.ggpht.com/KkXuJsiVocNMS--X07JN8Ato6pw6fRPgbVP3thjshzGhp32eN_Uz9Ve7E-e_Q_HeZXnnZ1cx81sOvsDsXQqL2Ew-Bw=s0,,,,
AK-MAK-1471,http://hdl.handle.net/10934/RM0001.COLLECT.336459,Kom met ingegrifte parel najagende draken,kom,anonymous,1700,https://lh3.googleusercontent.com/Dxa2MBpClZYAtvq1smAWXAGQoFhQfeOYpqMen6W7eexcCtiBlvTWudYg1Ds2P2GE3iD690hRdBH7a4bQGYLeH2ItCPyv=s0,,,,
AK-MAK-1472,http://hdl.handle.net/10934/RM0001.COLLECT.336461,Kom met ingegrifte vissen tussen golven,kom,anonymous,1127,https://lh4.ggpht.com/Tvbu5d3V8sOMugK95M99L7VZmADe7ogXp-nr5f_2ToqkzqlxfcmvDoeuxPpXEa2HOjjmSz_Uj3vZ_dyZrnNwAPL4ed4=s0,,,,
AK-MAK-1473,http://hdl.handle.net/10934/RM0001.COLLECT.336463,Kom met een crÃ¨mekleurig glazuur,kom,anonymous,618,https://lh3.ggpht.com/13VbWAcqnWdxa_cXMiY90g24m1aiR88yw2X8jZFkJSNqRN65zk-5KmxuvanDuvJRDdK3bAKFzL4MbGNvc4uf8aiIqA=s0,,,,
AK-MAK-1474,http://hdl.handle.net/10934/RM0001.COLLECT.336466,Schaal in de vorm van een bloem,schaal,anonymous,1100,https://lh6.ggpht.com/afcg4TzzM-v4cyO2V5mQ_W8V51EuVUwY3YOo37L-ozZYKO67ZOhMRMeHWX6SYDDb_fkdp4ix-tnW1Mwyy1oEAmxtLgk=s0,,,,
AK-MAK-1475,http://hdl.handle.net/10934/RM0001.COLLECT.336470,Klokvormige kom met een ingegrifte kraanvogel en lotusplant,kom,anonymous,1279,https://lh5.ggpht.com/7a2Zc9YuKnxo97oPQSSyBTH4azRIBaDn636VGsNJul3wpOonq1CmCmroxSyZsHUDacXJ7hCFFGUV2w1PFxLHD0bIr7iP=s0,,,,
AK-MAK-1476,http://hdl.handle.net/10934/RM0001.COLLECT.336475,Peervormige kan met een zwart glazuur,kan,anonymous,960,,,,,
AK-MAK-1477,http://hdl.handle.net/10934/RM0001.COLLECT.336478,Kom met viermaal gelobde rand,kom,anonymous,1100,https://lh3.ggpht.com/DOa_7wM5m556WLCXLB5-vgKkpK-iU-ZbmNHDXft488lt52iWTtXGObL0PgzUwbMukbArocPyMs40J8QkeigKAtH5Ekg=s0,,,,
AK-MAK-1478,http://hdl.handle.net/10934/RM0001.COLLECT.336482,Bord met een qilin tussen vlammen en wolken,bord (vaatwerk),anonymous,1500,https://lh3.googleusercontent.com/KLzOhSUP0UzEoTQ1HefEjTRHFu8MmQSLGzZ0-7joAUY2qJZ5QisnvxpKjJttqPb5pwNC8d9pmgTthUZyQ0C33g1Kg2g=s0,,,,
AK-MAK-1479,http://hdl.handle.net/10934/RM0001.COLLECT.336489,Kom met een bruin glazuur,kom,anonymous,960,https://lh3.ggpht.com/oEMn9NuJDSRfkUH-kO0ynEmAXzvFD22tog0uOl6HIgSRPS1o44ymUOCY6nDdFIh1PT3LNwsoO8MLibNxiNw01e88271W=s0,,,,
AK-MAK-148,http://hdl.handle.net/10934/RM0001.COLLECT.1559,Suzuribako met deksel,suzuribako,anonymous,1700,https://lh3.googleusercontent.com/sC5RnzHu4-q5Hh7C9Gkc9lUsUuII_k_V6TLwszP9QiCEHQjqFH3bPOSbEYSNeJ5wa6oCMfEpN9sRY0EOEOXdXCbFtoyn=s0,,,,
AK-MAK-1480,http://hdl.handle.net/10934/RM0001.COLLECT.336490,Kalebasvormige kan met ijzerrode vlekken en het oor in de vorm van een draak,kan,anonymous,1279,https://lh6.ggpht.com/jyXZt3OHXjswF9KGOinuREmkDZ6lECat7TBWCGeV7PdDDUE4V_swD_VLG8DOcHbaTzNuRB_FhWGW68wKfONqW8k1_yeU=s0,,,,
AK-MAK-1481,http://hdl.handle.net/10934/RM0001.COLLECT.336492,"Theepot met parel najagende draken, kraanvogels en herten",theepot,anonymous,1600,https://lh3.googleusercontent.com/jKOq9fZeOcCFN6xAoCag-W8dNzzco5IoPze2n7HMKE5dGdFbWLtJ0QHr8B9ZOaahKVMxct1P068nxMoaMioZKBEgyA=s0,,,,
AK-MAK-1482,http://hdl.handle.net/10934/RM0001.COLLECT.336493,Boot met drie personen en voorwerpen,beeld,anonymous,1279,https://lh5.ggpht.com/Ef2l1yFhRQjm2OepeDBxXrLZCbZy60miXQJkV4IcpjHS6w2QS9lPSJpcklmdc_PO8MqeOuGPYJ6bi8KDDy3m1qVTpw=s0,,,,
AK-MAK-1483,http://hdl.handle.net/10934/RM0001.COLLECT.336494,Ronde tafel met gebogen poten met vogel op rots met bloeiende planten,tafel,anonymous,1700,https://lh3.googleusercontent.com/H8anLHGZE4XoFl6JqJ0-k5onWaCfXEQDl9wMKqVEtyIpdFl_LDVfEh3HeJHzROFEzd5J2P69Tzfsas2a4ihjGQBsfDgi=s0,,,,
AK-MAK-1484,http://hdl.handle.net/10934/RM0001.COLLECT.336498,Kruistegel met ranken en vogels,tegel,anonymous,1250,https://lh3.ggpht.com/JuRo8Zy-rQ-AQes79i9ExX4w4gOIrHbTdzB3sbScRlIrBvQxG31ozxRIHH7HC5a0TYLPeVB-LrERrd29Qfn8afu5Wg=s0,,,,
AK-MAK-1485,http://hdl.handle.net/10934/RM0001.COLLECT.336502,Kom gedecoreerd met stippen op een witte sliblaag,kom,anonymous,900,https://lh6.ggpht.com/V9UAAFKUbcb_CDgZxcTytM5oSpY5pNRkKsom1t94gY8b5oStyBPKAKLAjuHQqhfGqvFFsCZGGlxD7KXhAfOAwof962U=s0,,,,
AK-MAK-1486,http://hdl.handle.net/10934/RM0001.COLLECT.336504,Kom met een bok in het plat,kom,anonymous,900,https://lh4.ggpht.com/67veN8yZkNGh9BvrgyCjZo0CwlnCJ-HDdCsWaUn8ZGlHoG0Q3w0Lo5-POj5HSAOLsVP_p7WWpHf1qsclHRr1zNO_oPw=s0,,,,
AK-MAK-1487,http://hdl.handle.net/10934/RM0001.COLLECT.336510,Fragment van een kom met bladeren,kom,anonymous,800,https://lh5.ggpht.com/F2urE6Eg7jQQ9Ju9OfaiUTqDqYquXIlMBONVmRME7XnBnKm8nSvJn8ellMpj0efyiJYbqA6thasR2Px38CZ6MQ1fVoE=s0,,,,
AK-MAK-1488,http://hdl.handle.net/10934/RM0001.COLLECT.336511,Kom met pseudo-schrift,kom,anonymous,900,https://lh3.ggpht.com/Ch883mLyFKQMlSAkih0d4J_BJsdzga6K9JJtljgPbE6mwmXSSZGcMgOjepWnZLpBufpMBdlx8LhyUC45vmD7YLNang=s0,,,,
AK-MAK-1489,http://hdl.handle.net/10934/RM0001.COLLECT.336515,Kom met een (Arabische) inscriptie,kom,anonymous,900,https://lh6.ggpht.com/Xpyz0p4HB9bHZBqEjhBvKN8jz__hb4n8ADy_jKKfTXWSihVudxG6F_qTBCo7wkdQmcryOx-QWRqZs6kR3EQeKIrtZ58=s0,,,,
AK-MAK-149,http://hdl.handle.net/10934/RM0001.COLLECT.1560,Doos,doos,anonymous,1725,https://lh3.googleusercontent.com/O0uv66tc5cgODvwdvt65bio5iRY3lBmYMTaDcz89Ay-2BdUYD2Brca1M11V1dRd0soYNpO0ThaavnwBUpITmPH2H7pXC=s0,,,,
AK-MAK-1490,http://hdl.handle.net/10934/RM0001.COLLECT.336518,Kom van glas,kom,anonymous,900,https://lh3.googleusercontent.com/ye_-3YnI5lYvitO1kCFyG1bbl-XYNAb-_oHleuBPXMBO6OdDyVfT0XMjHZLd0MH9ghmGCvdbmnmrNB-yb-gqbl0NLQ=s0,,,,
AK-MAK-1491-A-1,http://hdl.handle.net/10934/RM0001.COLLECT.647069,Ronde kop met bloemtak en vogel,kop,anonymous,1670,https://lh3.googleusercontent.com/x5EOzbULS_P7cfWMRWSGguaWZHtY5vpGe7ZyY8XNDyFKoXAasKs4_uXtNFfqRdrfkK-nV8Zl9u6lb9PeL2t0Ktq50zsZ=s0,,,,
AK-MAK-1491-A-2,http://hdl.handle.net/10934/RM0001.COLLECT.647083,Gelobde schotel met bloemtak en vogel,schotel,anonymous,1670,https://lh3.googleusercontent.com/DiLP-G38gS-_Y-IX9Blk0C1t3PPIRMNvK2EKJSBpq_0tYPvXywUJZzxast1MQl6jLNsFTWy_B1EVMCFbcbHfiNJcvWGe=s0,,,,
AK-MAK-1491-A,http://hdl.handle.net/10934/RM0001.COLLECT.336521,Ronde kop en gelobde schotel met bloemtak en vogel,kop-en-schotel,anonymous,1670,https://lh3.googleusercontent.com/5Pj-ach_VHxA-51HbcuxmwqzNByP0RUtnAFUsFKv5fbvWvc5VT8QwtC-Qt-SBOJN10-gIljbRYLawH-HOTC3ukSJ2Rc=s0,,,,
AK-MAK-1491-B-1,http://hdl.handle.net/10934/RM0001.COLLECT.647092,Ronde kop schotel met bloemtak en vogel,kop,anonymous,1670,https://lh3.googleusercontent.com/A4gJ3fCXATSq_rFyFNSSHjGpOPXvPh--i4mnUT2jXVyLo0wVRTZXHuv-b8_UeNw-x3Z2wjPTEpOV5u9B-rfo1mchHGFO=s0,,,,
AK-MAK-1491-B-2,http://hdl.handle.net/10934/RM0001.COLLECT.647093,Gelobde schotel met bloemtak en vogel,schotel,anonymous,1670,https://lh3.googleusercontent.com/4WCKflaD6m9wkWkH_2eXchlDvH4d5MIG0DTPTyf_dKzzK5alY_7vJsueHa03sd6Vegze8u821Yu37O5OMz6YfpL6ug=s0,,,,
AK-MAK-1491-B,http://hdl.handle.net/10934/RM0001.COLLECT.336524,Ronde kop en gelobde schotel met bloemtak en vogel,kop-en-schotel,anonymous,1670,,,,,
AK-MAK-1492,http://hdl.handle.net/10934/RM0001.COLLECT.336525,Kom met een parelnajagende draak en bloeiende planten in reliÃ«f,kom,anonymous,1690,https://lh3.ggpht.com/6tTIvYit37Pk3Ggv5no9GHne5k13Ry-iZfnIIE2NkdcTDZB_SZFZ4D14fvZUDM-MFfkQt263R6GNELuHOa9Bu7tCOQ=s0,,,,
AK-MAK-1493,http://hdl.handle.net/10934/RM0001.COLLECT.336526,Geschulpt bord met chrysant en vlinder,bord (vaatwerk),anonymous,1670,https://lh3.ggpht.com/56f9WdW6qsVyCNXgoRBR7obWZFaPdt_Gkrs_9BEmqkJy9BfdSKAQdDgajprptxY8_0YFHTS1WebM_6oN8iuzm6LmpQ=s0,,,,
AK-MAK-1494,http://hdl.handle.net/10934/RM0001.COLLECT.336538,Bord,bord (vaatwerk),,1750,https://lh4.ggpht.com/tc9Rfgb3cKl1KKkU0YKy0V-SR-PmF5KFw1Z6_d67hkOrs_RvIEzDkCZ4AbqR9FWt6dgc7h9qfkHN6hFGwfu5DOk8_g=s0,,,,
AK-MAK-1495,http://hdl.handle.net/10934/RM0001.COLLECT.336539,"Schaal met bamboe, prunus, tijgers en een Chinese jongen",schaal,anonymous,1700,https://lh5.ggpht.com/Ex4ChAO1whstUKt0qnqKT9ddzaNaOV6RyOFZTyNhGsk_WGoT38JMmaM1MbyiqULDeCvGtCCfzbM6_efsFZS-tbE58p0j=s0,,,,
AK-MAK-1496,http://hdl.handle.net/10934/RM0001.COLLECT.336540,Schotel met de 'drie vrienden' en vogels,schotel,anonymous,1700,https://lh3.googleusercontent.com/_6UEyXGanX9dWRKf8LbasLSeDJXIyn-8rGvCNJNhILekWkt8YUFDrshcjZonABekedhrqZzvnq7Ev0tHhlbHJM-jVsXD=s0,,,,
AK-MAK-1497,http://hdl.handle.net/10934/RM0001.COLLECT.336542,"Inro met kalebasplant, netsuke met feniks, ojime met jongen en maan",inro,anonymous,1700,https://lh3.ggpht.com/VPWJdaxLvYU1Bnx5hC1jShVreo-BsX25RKkFORyryUSc3WXWT6zcLOo96BKGtBeGjeQMixVPCCsXd027m_-CBzNBhMef=s0,,,,
AK-MAK-1498,http://hdl.handle.net/10934/RM0001.COLLECT.336547,Zwaardstootplaat,tsuba,,1800,https://lh3.ggpht.com/8gz9AxP9MNPnFn7Z9-ZHFb_3S5v6tTFelJNFgb66bpPhW6DmCsuJCKQQrVST4XW9fTbyRY1Hbcncddp2YxLsbZMTbQM=s0,,,,
AK-MAK-1499,http://hdl.handle.net/10934/RM0001.COLLECT.336550,Rooketui,etui,,1800,https://lh5.ggpht.com/zE4_wM9A7zqDDXx0rVHbxU9vJzFkwNIIYKB0cznJH1mdiPGfs4Ycuuu3WDfqA9oTlQ4b0_Kpijf8PonhWt1GIJzXxhQ=s0,,,,
AK-MAK-15,http://hdl.handle.net/10934/RM0001.COLLECT.594,Omhulsel van de as van een wagen,bouwfragment,anonymous,-1100,https://lh3.googleusercontent.com/ws6ANOJga6skWnnTjEMoxoIbbNzdjyrYOysv3GfXyR-itqLhL-3ewsHUkFauujxM6KzElPrM4e-31v22idlf1qWksvFc=s0,,,,
AK-MAK-150,http://hdl.handle.net/10934/RM0001.COLLECT.1561,Doos,doos,anonymous,1775,https://lh3.googleusercontent.com/Ln1sYVlHkXUWsMTflYH_pffJwBPXoTqZU1EldPsUiEWW3x7u5upsQfk-gYXMSfozU2cEaD1WOEuL7QBp4JOrIzRTOGM=s0,,,,
AK-MAK-1500,http://hdl.handle.net/10934/RM0001.COLLECT.336556,Rooketui en pijpetui,pijpenfoedraal,,1800,https://lh6.ggpht.com/EEQMBdkFPHlHRqyNYah9VB4dAUMTeapMD-mPfPJOg_SmLejFnQIDAzjREqWeBJnJpAvCunE6SpaUVrxooJ95UuyHQkY=s0,,,,
AK-MAK-1501,http://hdl.handle.net/10934/RM0001.COLLECT.336559,Hoofdkussen,hoofdkussen,Yoyusai,1800,https://lh4.ggpht.com/JF0jzE6drxIk24SWYscenrPnDuGqZLF3TbO5yOcY0elkfVdThclTGETMq_aLEV90vWo4ypBx-BA_1IhXjmW7Xid4cg=s0,,,,
AK-MAK-1502,http://hdl.handle.net/10934/RM0001.COLLECT.336560,Budai,beeld,anonymous,1600,https://lh3.ggpht.com/ViJ9AMdABV37OOAQZ65N_SVBdUvumsLUGlXFU8Xb6SXMMxqCi0FwFg-SMIcG5Vb8Upx-Z3TnN2WuWDY0-ItttzHC3gdD=s0,,,,
AK-MAK-1504-A,http://hdl.handle.net/10934/RM0001.COLLECT.336562,Kop,kop,,1700,,,,,
AK-MAK-1504-B,http://hdl.handle.net/10934/RM0001.COLLECT.336564,Kop,kop,,1700,,,,,
AK-MAK-1505,http://hdl.handle.net/10934/RM0001.COLLECT.336565,Kop,kop,,1700,,,,,
AK-MAK-1506,http://hdl.handle.net/10934/RM0001.COLLECT.336566,Kop,kop,,1700,,,,,
AK-MAK-1507,http://hdl.handle.net/10934/RM0001.COLLECT.336870,Dienaar met vliegenwaaier en bloem,beeldhouwwerk,,900,https://lh5.ggpht.com/m62EHIsrQJSL5pQgruQIcy2T9vmCkJLXi7Dm4AZbHIblKX7FxKjYWn8TYAVcHQ_djOYX_7HcDssSm0vWx67VOffjIw=s0,,,,
AK-MAK-1508,http://hdl.handle.net/10934/RM0001.COLLECT.336871,Beeld van het godenechtpaar Vishnu en Shri,beeldhouwwerk,,1600,https://lh5.ggpht.com/ffo0tC2JvwdoEHRSNP-CJFQ-MtDTfbokZjlbO_dMw20tEHRzZV2uVOyABbZEaS4djotxpKk2B51ZRO8ghiV9RFjNN8M=s0,,,,
AK-MAK-1509,http://hdl.handle.net/10934/RM0001.COLLECT.336872,Garuda,beeldhouwwerk,anonymous,1100,https://lh6.ggpht.com/sPDQJRoxUz_nLmeg9HrINYolaq_ALRpx-mw_kFARVxu6bJkpm71iFpVdN8EILwoa03PzTi5-iEbgrczre8SwmPFhqPI=s0,,,,
AK-MAK-151,http://hdl.handle.net/10934/RM0001.COLLECT.1562,Suzuribako,suzuribako,anonymous,1775,https://lh3.googleusercontent.com/T0uJ6Gwiqm2_N43kN_EZ9NTwuZbmFhOX7kmqIJuBup4VnS9Ypi9Q9mhJdXTk7vfhjokizDqrpqMDznCHqVNKCscFuGej=s0,,,,
AK-MAK-1510,http://hdl.handle.net/10934/RM0001.COLLECT.336873,Zittende lama,beeld,,1600,https://lh6.ggpht.com/d9CSJQ7P6M_1wdhr7AJkAMamRD9ur1V_Wq9CC2f5nWU8BcX3C4lKFMZE63jKao-EE3u9FZXX_ve_FKngCqM0GGzKqQ=s0,,,,
AK-MAK-1511,http://hdl.handle.net/10934/RM0001.COLLECT.336874,Zittende monnik,beeld,,1600,https://lh6.ggpht.com/i6sqn1X2W636NgOd7mXeXUJ_5EztAsRCS5B_nHbL9lf7rG_loNx23TljNJFhFTTP4GP-rkaWw9V3L-azpq5l7yRY7Q=s0,,,,
AK-MAK-1512,http://hdl.handle.net/10934/RM0001.COLLECT.336875,Beeld van een zittende bodhisattva,beeld,anonymous,1400,https://lh3.googleusercontent.com/qL8xdE3DFfE2b9JYFipO9EBGMlgxsq4T80RmzM9rGJMCkPkFOp-mebQoaJMGPTsCJPfLXN1chItmYfy1IS4nCf8e_Q=s0,,,,
AK-MAK-1513,http://hdl.handle.net/10934/RM0001.COLLECT.336876,Ordos plaque met roofdieren,sieraad,,206,https://lh3.googleusercontent.com/kNmXQq7QPY_zk52JwtIsXB4eECuwAQwgyy-FnpZTENIhuAkRy3xR8NBo1fAUg1IUM7E7zv2EOYKZfjNhal6YKPdnXA=s0,,,,
AK-MAK-1514,http://hdl.handle.net/10934/RM0001.COLLECT.336877,Siermes,eredolk,anonymous,1775,https://lh4.ggpht.com/gUuOlu-nlaa8UOXgtBWAYz5uhAteQiJq223G87TmJiYFAZAOOYJvY8p5pPtFjgjZ7hL9bPdgBdxn8fS6NgIzTYCZYO4=s0,,,,
AK-MAK-1515,http://hdl.handle.net/10934/RM0001.COLLECT.336900,Vogel met krulstaart,beeldhouwwerk,anonymous,800,https://lh5.ggpht.com/x0xvIq0wdlB0a6FRpJ5ugqN-5uSijOdGS3m5-rkBJq7bzszOrMbmhlYa1EYY4sd-r4mOlMoM35byvwDRhtj2NheKrLbq=s0,,,,
AK-MAK-1516,http://hdl.handle.net/10934/RM0001.COLLECT.336903,Vogel met krulstaart met leeuwtje in zijn bek,beeldhouwwerk,,800,https://lh6.ggpht.com/S-wWGrByAEBAGSGUdHvsJx1E6O2O55rtcv9w3xH543rHJugPrtMayRw03TARkZEy9Mlm5qzjMS-GfcWcqZcVuqXUuSU=s0,,,,
AK-MAK-1517,http://hdl.handle.net/10934/RM0001.COLLECT.336909,Sierstuk met slangenkop,beeldhouwwerk,,1200,https://lh3.googleusercontent.com/ffQpcfqmbMXqID2qCUV7qV7I4KUchx-PQZ6HW9dZQidN1ftPLUxuyTdmUlv4tzrZF7U2P0ZQNcWdQF3ftCGTb9nFVds=s0,,,,
AK-MAK-1518,http://hdl.handle.net/10934/RM0001.COLLECT.336921,Ring van gewonden gouddraad.,sieraad,,300,https://lh3.ggpht.com/iQF2llT95jm1aFgCcCCB6pG_u--IzUqMAHlk3-bjiTE5yn3IG9af2_LXfpf6ExPQFoEB74aW0lz3hkrgwwo4y_JNFwc=s0,,,,
AK-MAK-1519,http://hdl.handle.net/10934/RM0001.COLLECT.336924,Paar oorringen,sieraad,,300,https://lh3.googleusercontent.com/COVRJBhK8AzIhZfHTblwUX6HAMGXbcCSZ2wwXyJxSBJeksW96WRwb5ipm7EPljUlravEtAemUxGig3xAaK7u4xpuT1A=s0,,,,
AK-MAK-152,http://hdl.handle.net/10934/RM0001.COLLECT.1563,Doos,doos,anonymous,1800,https://lh3.googleusercontent.com/SlaJI_gxpwxEOOWGzwY7NcsEi55jmqe-IZ5JDC_GA7vUH3XlUlzmDjGMLsHKTMWYwhYqNZ6hkYo3Rv9_aeGZS5g5IZo=s0,,,,
AK-MAK-1520,http://hdl.handle.net/10934/RM0001.COLLECT.336929,Oorsieraad in de vorm van een ring,sieraad,,800,https://lh5.ggpht.com/JdXL6eTEtTJl0q4bTs8_pJnFxcyNvYrsS5Z-5IreNJUwgbRZCt6fmJFc61O17Z7iBG0znFa_ZiOR5VjT7CU9nUwc6Q=s0,,,,
AK-MAK-1521,http://hdl.handle.net/10934/RM0001.COLLECT.336937,Oorsieraad in de vorm van een ring,sieraad,,800,https://lh3.ggpht.com/TSAoL1PUC2yj6AkfXE0duj83VBCKRXfvnNtRRLb7mw6VM7y31QjwA5MP5EJeDxgzgB07Oj3XkUi41VqxQf366SQ42A=s0,,,,
AK-MAK-1522,http://hdl.handle.net/10934/RM0001.COLLECT.336944,Oorsieraad,sieraad,,1300,https://lh3.googleusercontent.com/hUPvSKC2Yauws9tCAiTi8a0ObMT75DRdG2E8vHul1T8WM28KR-j-i7_VDpxE13r6X-WdwY0gQv8tH0TS0vZJYiHSr6A=s0,,,,
AK-MAK-1523,http://hdl.handle.net/10934/RM0001.COLLECT.336951,Sieraad,sieraad,,800,https://lh5.ggpht.com/zzJ_repI-o3ISEJ9kd-bxu5iwVbu9LS9eyd-rqAdJuVDa7c190GgMvYv08v5ByTc8BakPdtQ0kSXM4iK_6KEXd_FqCA=s0,,,,
AK-MAK-1524,http://hdl.handle.net/10934/RM0001.COLLECT.336952,Sieraad in de vorm van een schelphoorn,sieraad,,1400,https://lh3.googleusercontent.com/F2_xX4CooAN7eX6dgNxjtXVfrrPggBYiR75xWH364trSozh-zRCEpYdR01Ip_sHV2razWnvTn1M7piX_xElOftDFpA=s0,,,,
AK-MAK-1525,http://hdl.handle.net/10934/RM0001.COLLECT.336915,Ring,sieraad,,300,https://lh5.ggpht.com/BN-1c-abZmGeZXFDOPuZJ5OZaIJWf2knJ7pUGKnRQP17sHH68K4AocMQn9sgXgSTwSwFMc5uFqKZVyHA64ekH4t7Cg=s0,,,,
AK-MAK-153,http://hdl.handle.net/10934/RM0001.COLLECT.1564,Doos,doos,anonymous,1800,https://lh3.googleusercontent.com/i6zy4bi2A99bNCII8mMV2KSpqZhQe5aWX4RgLVfqGK167yHUlYvV4nYRo1t9pantp18b_KOFsvQSVA_bQouJtNbRsaQ=s0,,,,
AK-MAK-1531,http://hdl.handle.net/10934/RM0001.COLLECT.336964,Schildering met een voorstelling van een vorst uit de Malla-dynastie,schildering,anonymous,1700,https://lh6.ggpht.com/wzehsS7vch1Mk_xG1g-8ksRNPHmTsLteNzUfVWljgwuETBDMXOMGvcvzH2p4EGdMRH2LD5uDNLwvsMB3_R2QY6oUmgE=s0,,,,
AK-MAK-1532,http://hdl.handle.net/10934/RM0001.COLLECT.336973,Schildering met een voorstelling van de archat Cudapantaka,schildering,,1400,https://lh4.ggpht.com/gnIC-LzKmJfUiGvwdMyxV0zqqIqP3BU8otWtE5LBhhbMR2MSLzh0EaktYgcHIazX7Ik8MtmkifBXYc45oZFf--5VErUv=s0,,,,
AK-MAK-1533,http://hdl.handle.net/10934/RM0001.COLLECT.329881,"Twee vogels, zittend op een berg, een heilige tekst lezend",Indiase miniatuur,anonymous,1700,https://lh3.ggpht.com/de0Kbzgz_2VY8iF83vY8FNYTuqtV5ytrSwerJxDIkTxp0UeNnKcwMQ1SFRM2OZcXitvVXN8ALnOjPVQke3LBFhVq4iMV=s0,,,,
AK-MAK-1534,http://hdl.handle.net/10934/RM0001.COLLECT.329882,Ram met gouden halsband en versierde uiteinden van zijn horens,Indiase miniatuur,anonymous,1700,https://lh4.ggpht.com/w-Yhbu7fAbh_gSlEjE04TA8_mTfOFr8E0i8t0D_qhyU4z8PAIPf5ylg1_qYuI_ev83gdFUwXGHd2BeNtVvpNDhmHzHk=s0,,,,
